url,source,label,headline,origin
,NBC,1,Kornacki explains Kentucky Derby to 3-year-olds,nbc_home.html
,NBC,1,Here’s Steve Kornacki’s pick to win the Kentucky Derby,nbc_home.html
,NBC,1,D. Wayne Lukas' memory lives on at Kentucky Derby,nbc_home.html
,NBC,1,"Decade after win, trainer has two chances to win another",nbc_home.html
,NBC,1,Steve Kornacki's guide: Biggest storylines and best bets,nbc_home.html
,NBC,1,Photos from the 152nd Kentucky Derby,nbc_home.html
,NBC,1,"Time, TV, betting favorites and more",nbc_home.html
,NBC,1,A day in the life of being a jockey at the Derby,nbc_home.html
,NBC,1,Churchill Downs infield 'mayor' talks about duties — and outfit,nbc_home.html
,NBC,1,Steve Kornacki's guide to the Kentucky Derby: Biggest storylines and best bets,nbc_home.html
,NBC,1,Appeals court blocks nationwide access to abortion pills via telehealth and mail,nbc_home.html
,NBC,1,Travelers arriving at airport find Spirit Airlines shut down,nbc_home.html
,NBC,1,Budget airline shuts down after rising fuel costs worsen bankruptcy issues,nbc_home.html
,NBC,1,Pilot makes emotional announcement on his final flight,nbc_home.html
,NBC,1,West Bank sees rise in settler violence after Oct. 7,nbc_home.html
,NBC,1,Pickup truck drives off a cliff in South Africa,nbc_home.html
,NBC,1,Senate bans itself from prediction markets. Is the House next?,nbc_home.html
,NBC,1,Man climbs D.C. bridge to protest Iran war,nbc_home.html
,NBC,1,Chinese EVs compete with U.S. cars in Beijing,nbc_home.html
,NBC,1,Last Spirit flights seen descending into Dallas airport,nbc_home.html
,NBC,1,Was the U.S.-U.K. relationship mended by Charles' visit?,nbc_home.html
,NBC,1,Man says Waymo drove away with his luggage,nbc_home.html
,NBC,1,The senator who cleared the way for Trump's Fed chair pick,nbc_home.html
,NBC,1,Trump admin says Iran war not to blame for Spirit shutdown,nbc_home.html
,NBC,1,"Powell’s Fed tenure nears its end, but it’s not goodbye yet",nbc_home.html
,NBC,1,Duffy explains why there was no bailout of Spirit,nbc_home.html
,NBC,1,A look at top favorites for the 2026 Kentucky Derby,nbc_home.html
,NBC,1,Passengers learn of Spirit's shutdown at the airport,nbc_home.html
,NBC,1,Flash flooding kills at least one person in Texas,nbc_home.html
,NBC,1,"Trump administration to pull 5,000 troops from Germany",nbc_home.html
,NBC,1,Federal court blocks access to abortion pills by mail,nbc_home.html
,NBC,1,How Republican messaging on Iran war could affect midterms,nbc_home.html
,NBC,1,Spirit Airlines could shut down without bailout,nbc_home.html
,NBC,1,Kennedy Center leaders make case for two-year closure,nbc_home.html
,NBC,1,Runaway hog finds new home at animal sanctuary,nbc_home.html
,NBC,1,The evolution of album rollouts,nbc_home.html
,NBC,1,Send your questions for Richard Engel,nbc_home.html
,NBC,1,Ask Richard Engel,nbc_home.html
,NBC,1,"Redistricting, a resilient Democrat and a messy GOP primary collide in key race for House control",nbc_home.html
,NBC,1,23rd term's a charm?,nbc_home.html
,NBC,1,A mom and five kids were freed from ICE detention — then almost deported 48 hours later,nbc_home.html
,NBC,1,What the Supreme Court's ruling on race and redistricting means for 2026 elections,nbc_home.html
,NBC,1,Tipping the scales,nbc_home.html
,NBC,1,Trump has lost control of the conspiracy theories,nbc_home.html
,NBC,1,Kristen Welker: The consequences of Trump's Iran war are coming into focus,nbc_home.html
,NBC,1,The White House tries to sidestep Congress on Iran as political pressures mount: From the Politics Desk,nbc_home.html
,NBC,1,Alabama and Tennessee set special sessions to consider new congressional maps,nbc_home.html
,NBC,1,Alabama and Tennessee set special sessions to consider new congressional maps after Supreme Court ruling,nbc_home.html
,NBC,1,Arsenal cruises to a 3-0 win over Fulham to put pressure on Manchester City,nbc_home.html
,NBC,1,"Jim Furyk picks Justin Leonard, Stewart Cink to be Ryder Cup assistant captains",nbc_home.html
,NBC,1,Ex-NBA star Terry Rozier expected to face new charges in alleged gambling scheme,nbc_home.html
,NBC,1,Tom Llamas sits down with Savannah Bananas founder Jesse Cole,nbc_home.html
,NBC,1,"Ipswich Town promoted to the Premier League, as Tractor Boys come straight back up",nbc_home.html
,NBC,1,Sabres beat Bruins 4-1 in Game 6 to reach 2nd round for 1st time since 2007,nbc_home.html
,NBC,1,Formula 1 revises controversial new rules as superstar Max Verstappen says he may quit,nbc_home.html
,NBC,1,"Taylor Tomlinson talks 'clean comedy' past, new Netflix special",nbc_home.html
,NBC,1,Emilie Kiser posts TikTok about drowning awareness a year after son's death,nbc_home.html
,NBC,1,Inside the Utah courtroom where Taylor Frankie Paul and Dakota Mortensen faced off,nbc_home.html
,NBC,1,Major science groups and former astronauts urge Congress to reject Trump's proposed cuts to NASA,nbc_home.html
,NBC,1,Family of 16-year-old teen imprisoned in Cuba makes urgent plea for his release,nbc_home.html
,NBC,1,"Nun is attacked in streets of Jerusalem, sparking outcry",nbc_home.html
,NBC,1,Remains of missing University of South Florida student confirmed through DNA,nbc_home.html
,NBC,1,"LGBTQ news: NBC Out's Latest Headlines, Breaking News and Video",nbc_out.html
,NBC,1,Trump admin flies 10-year-old back from Cuba amid custody fight involving gender identity,nbc_out.html
,NBC,1,Trump administration agrees to keep flying rainbow Pride flag at New York’s Stonewall monument,nbc_out.html
,NBC,1,Rapper Lil Tjay arrested in connection with Offset shooting,nbc_out.html
,NBC,1,Rapper Lil Tjay arrested in connection with Offset shooting in Florida,nbc_out.html
,NBC,1,Trump admin terminates agreements to protect transgender students in several schools,nbc_out.html
,NBC,1,Trump administration terminates agreements to protect transgender students in several schools,nbc_out.html
,NBC,1,Tennessee librarian fired for refusing to move LGBTQ books from children's to adult section,nbc_out.html
,NBC,1,Tennessee librarian is fired for refusing to move over 100 LGBTQ books from children's to adult section,nbc_out.html
,NBC,1,Supreme Court rules against Colorado's ban on conversion therapy aimed at LGBTQ youths,nbc_out.html
,NBC,1,Transgender women banned from Olympics by new IOC policy,nbc_out.html
,NBC,1,At least 21 hospitals have ended or restricted trans care for minors since January,nbc_out.html
,NBC,1,"Queer art faces widespread museum censorship, curators say",nbc_out.html
,NBC,1,"As Trump takes aim at the Smithsonian, meet the woman racing to visit every exhibit",nbc_out.html
,NBC,1,11 must-see drag films from the 1950s to the early 2000s,nbc_out.html
,NBC,1,Women's sports bars expected to quadruple across the U.S. in 2025,nbc_out.html
,NBC,1,Transgender Kansans sue state over law that canceled their driver's licenses,nbc_out.html
,NBC,1,How the show 'Heated Rivalry' has inspired real-life athletes,nbc_out.html
,NBC,1,"'Heated Rivalry' author Rachel Reid previews upcoming sequel book, 'Unrivaled'",nbc_out.html
,NBC,1,New HHS rules target care for transgender minors,nbc_out.html
,NBC,1,Supreme Court appears skeptical of LGBTQ conversion therapy bans,nbc_out.html
,NBC,1,NASCAR suspends driver Daniel Dye after he used 'gay voice' on livestream,nbc_out.html
,NBC,1,Pulse nightclub demolished nearly 10 years after massacre left 49 dead,nbc_out.html
,NBC,1,Here's what's actually in Trump's voting bill,nbc_out.html
,NBC,1,SAVE America facts,nbc_out.html
,NBC,1,"Kansas revokes 1,700 driver's licenses — for being transgender",nbc_out.html
,NBC,1,Transgender Kansans sue over new law invalidating their driver's licenses,nbc_out.html
,NBC,1,Supreme Court blocks Calif. limits on schools sharing student's transgender status with parents,nbc_out.html
,NBC,1,Supreme Court blocks California restrictions on schools notifying parents about students' transgender status,nbc_out.html
,NBC,1,Shia LaBeouf says 'gay people are scary to me' while claiming homophobia led to arrest,nbc_out.html
,NBC,1,Shia LaBeouf says 'gay people are scary to me' while claiming homophobia led to Mardi Gras arrest,nbc_out.html
,NBC,1,Olympians Hilary Knight and Brittany Bowe engaged at Milan Cortina Games,nbc_out.html
,NBC,1,Trump admin removes Pride flag from a major LGBTQ landmark,nbc_out.html
,NBC,1,"Trump administration removes Pride flag from Stonewall National Monument, a major LGBTQ landmark",nbc_out.html
,NBC,1,Plastic surgeons group calls for delaying gender-affirming surgery until age 19,nbc_out.html
,NBC,1,Trump seeks $1 billion from Harvard in dispute over alleged campus antisemitism,nbc_out.html
,NBC,1,"Gay hockey drama 'Heated Rivalry' becomes a hit in Russia, but fandom could lead to prison",nbc_out.html
,NBC,1,Five for fighting back,nbc_out.html
,NBC,1,American luger Sean Hollander is ready for the Olympics — and the 'Heated Rivalry' jokes,nbc_out.html
,NBC,1,Vance announces expansion of 'Mexico City' foreign aid restrictions to add DEI and gender,nbc_out.html
,NBC,1,'Heated Rivalry' star Hudson Williams surprises real-life hockey player who came out,nbc_out.html
,NBC,1,She's a contender to win Olympic gold. She says coming out is a big reason why.,nbc_out.html
,NBC,1,"Karamo Brown drops out of interview with 'Queer Eye' cast, says he was 'emotionally abused'",nbc_out.html
,NBC,1,"Karamo Brown drops out of 'TODAY' interview with 'Queer Eye' cast, says he was 'emotionally abused'",nbc_out.html
,NBC,1,Supreme Court leans toward backing state restrictions on transgender student-athletes,nbc_out.html
,NBC,1,"Same-sex sexual behavior observed in dozens of primate species, suggesting evolutionary origin",nbc_out.html
,NBC,1,Woman fatally shot by ICE officer remembered as 'one of the kindest people',nbc_out.html
,NBC,1,"Oklahoma instructor who gave student a zero on gender essay barred from teaching duties, school says",nbc_out.html
,NBC,1,Barry Manilow reveals he has lung cancer and will reschedule shows to undergo surgery,nbc_out.html
,NBC,1,HHS moves to slash funding and access to care for transgender minors,nbc_out.html
,NBC,1,Former NBA player Jason Collins reveals stage 4 brain cancer diagnosis,nbc_out.html
,NBC,1,Egypt and Iran complain about planned World Cup 'Pride' match in Seattle,nbc_out.html
,NBC,1,New Zealand halts new puberty blockers for young transgender people,nbc_out.html
,NBC,1,Man indicted on murder charge in Texas shooting of 'King of the Hill' actor Jonathan Joss,nbc_out.html
,NBC,1,"Transgender TikTok influencer fatally shot in Florida after fight with boyfriend, officials say",nbc_out.html
,NBC,1,"Transgender TikTok influencer shot and killed in Florida after fight with boyfriend, officials say",nbc_out.html
,NBC,1,Transgender members of the Air Force sue government over losing retirement pay,nbc_out.html
,NBC,1,"Ariana Grande rushed by man at 'Wicked: For Good' premiere, is shielded by Cynthia Erivo",nbc_out.html
,NBC,1,U.S. bishops officially ban gender-affirming care at Catholic hospitals,nbc_out.html
,NBC,1,Apple removes two gay dating apps in China to comply with government order,nbc_out.html
,NBC,1,Kazakhstan's parliament passes law against 'LGBT propaganda',nbc_out.html
,NBC,1,Supreme Court rejects long-shot effort to overturn same-sex marriage ruling,nbc_out.html
,NBC,1,Supreme Court allows Trump to enforce passport restrictions targeting transgender people,nbc_out.html
,NBC,1,Iconic NYC lesbian bar Meow Mix reunites regulars two decades after shuttering,nbc_out.html
,NBC,1,How photographer Alice Austen was the queer star of the Gilded Age,nbc_out.html
,NBC,1,Photographer Alice Austen was the queer star of the Gilded Age,nbc_out.html
,NBC,1,Hong Kong's top court ordered more protections for same-sex couples. Lawmakers said no.,nbc_out.html
,NBC,1,Ethan Hawke and Richard Linklater examine the end of an artistic partnership in 'Blue Moon',nbc_out.html
,NBC,1,"In 'Blue Moon,' Ethan Hawke and Richard Linklater examine the bittersweet end of an artistic partnership",nbc_out.html
,NBC,1,How the gay rodeo built a family for queer people in a traditionally conservative sport,nbc_out.html
,NBC,1,Not their first gay rodeo: Celebrating 50 years of queer cowfolks,nbc_out.html
,NBC,1,'They break you': Colombia debates a ban on conversion therapy,nbc_out.html
,NBC,1,New exhibit highlights LGBTQ legacy of Harlem Renaissance,nbc_out.html
,NBC,1,"Texas governor calls for removal of rainbow crosswalks, calling them a safety issue",nbc_out.html
,NBC,1,"In 'Boots,' a gay Marine comes of age before the era of 'Don't ask, don't tell'",nbc_out.html
,NBC,1,Judge upholds North Dakota's ban on gender-affirming care for minors,nbc_out.html
,NBC,1,Jennifer Lopez and Diego Luna paint a tale of survival in 'Kiss of the Spider Woman',nbc_out.html
,NBC,1,Jennifer Lopez and Diego Luna paint a tale of survival and escapism in 'Kiss of the Spider Woman',nbc_out.html
,NBC,1,"Wyoming library director fired amid book dispute wins $700,000 settlement",nbc_out.html
,NBC,1,Judge halts New York county from enforcing trans athlete ban after roller derby league sues,nbc_out.html
,NBC,1,A spirit of rebellion takes over NYC's premier LGBTQ film festival,nbc_out.html
,NBC,1,"Wyoming library director fired amid book dispute reaches $700,000 settlement",nbc_out.html
,NBC,1,Supreme Court skeptical of state bans on conversion therapy aimed at LGBTQ kids,nbc_out.html
,NBC,1,Rainbow crosswalk removed from Miami Beach amid protests,nbc_out.html
,NBC,1,The 15 most banned books in U.S. schools,nbc_out.html
,NBC,1,"Inside groundbreaking author Nikki Giovanni's final collection of poems, notes and letters",nbc_out.html
,NBC,1,Justice Samuel Alito says he is not calling for same-sex marriage ruling to be overturned,nbc_out.html
,NBC,1,'Where am I safe?': U.K. court ruling leaves trans people's lives in turmoil,nbc_out.html
,NBC,1,Olympic champion Caster Semenya ending legal fight against sex eligibility rules,nbc_out.html
,NBC,1,"Champion runner Caster Semenya ending legal fight against sex eligibility rules, lawyer says",nbc_out.html
,NBC,1,Trump administration offers funding benefits to schools that agree to its agenda,nbc_out.html
,NBC,1,Model indicted on assault charges after husband was found dead in NYC home,nbc_out.html
,NBC,1,Trump admin says Minnesota violates Title IX by allowing trans athletes in girls sports,nbc_out.html
,NBC,1,Trump administration says Minnesota violates Title IX by allowing trans athletes in girls sports,nbc_out.html
,NBC,1,"After 34 years, a chapter comes to a close for iconic lesbian party The Dinah",nbc_out.html
,NBC,1,JK Rowling on rift with Emma Watson over trans rights: 'She’s ignorant of how ignorant she is',nbc_out.html
,NBC,1,Republicans seek deep cuts to HIV prevention and treatment funding,nbc_out.html
,NBC,1,Texas Tech chancellor directs faculty to recognize only two sexes in classroom instruction,nbc_out.html
,NBC,1,At least two Florida cities will not hold their annual LGBTQ Pride events,nbc_out.html
,NBC,1,Emma Watson addresses relationship with JK Rowling after public split over transgender rights,nbc_out.html
,NBC,1,"Government to hold grants from NYC, Chicago, Fairfax schools over trans bathroom policies",nbc_out.html
,NBC,1,"Trump administration to hold back grants from NYC, Chicago, Fairfax schools over trans bathroom policies",nbc_out.html
,NBC,1,Chinese studio criticized for using AI to make gay couple straight in body horror film,nbc_out.html
,NBC,1,Texas to become the 20th state with a transgender bathroom law,nbc_out.html
,NBC,1,Comedian Mae Martin wants to surprise you in Netflix’s dark thriller ‘Wayward’,nbc_out.html
,NBC,1,Three transgender women are shot and killed in Pakistan’s largest city,nbc_out.html
,NBC,1,"George Takei to lead Banned Books Week, urging the fight against censorship",nbc_out.html
,NBC,1,Trump administration asks Supreme Court to allow it to limit sex designations on passports,nbc_out.html
,NBC,1,Texas A&M president is stepping down after upheaval over classroom video,nbc_out.html
,NBC,1,"Pope Leo talks Trump, sex abuse scandals, and LGBTQ+ welcome in first interview",nbc_out.html
,NBC,1,"Pope Leo talks Trump, sex abuse scandals, LGBTQ welcome and China in his first interview",nbc_out.html
,NBC,1,"Vivian Wilson, Elon Musk's estranged daughter, makes her New York Fashion Week debut",nbc_out.html
,NBC,1,Vivian Wilson on her first fashion week and why she loves ‘inherently political’ runway shows,nbc_out.html
,NBC,1,Parking spots used as colorful protest against Florida crackdown on rainbow crosswalks,nbc_out.html
,NBC,1,"In ‘Plainclothes,’ Russell Tovey and Tom Blyth play lovers on opposite sides of the law",nbc_out.html
,NBC,1,'The Hunting Wives' renewed for season 2 by Netflix,nbc_out.html
,NBC,1,"Cowboys, cyberpunks and politics dominate at NYC queer fashion show",nbc_out.html
,NBC,1,"Cowboys, cyberpunks and politics",nbc_out.html
,NBC,1,Texas A&M fires professor over gender-identity lesson in literature course,nbc_out.html
,NBC,1,Group calls for conserving 13 sites with links to Latino history,nbc_out.html
,NBC,1,Former NBA player Jason Collins undergoing treatment for brain tumor,nbc_out.html
,NBC,1,Supreme Court allows transgender student to use boys' restrooms at S.C. school,nbc_out.html
,NBC,1,Judge blocks Trump administration's subpoena of trans kids' medical records from Boston hospital,nbc_out.html
,NBC,1,Hong Kong lawmakers veto bill on same-sex partnerships,nbc_out.html
,NBC,1,"In 'The History of Sound,' Paul Mescal and Josh O'Connor anchor a tender WWI-era romance",nbc_out.html
,NBC,1,LGBTQ Russians flee Putin's crackdown to build new lives in Spain,nbc_out.html
,NBC,1,Hong Kong judge rules in favor of lesbian couple's parental recognition in landmark case,nbc_out.html
,NBC,1,Jonathan Bailey says he's taking a break from acting,nbc_out.html
,NBC,1,LGBTQ Catholics make Holy Year pilgrimage to Rome and celebrate a new sense of acceptance,nbc_out.html
,NBC,1,Republicans resurface anti-trans attacks in closing stretch of the Virginia governor's race,nbc_out.html
,NBC,1,Culture war resurfaces,nbc_out.html
,NBC,1,Arrests and sidewalk chalk: How Florida's rainbow crosswalks became a political lightning rod,nbc_out.html
,NBC,1,How Florida’s rainbow crosswalks became a political lightning rod,nbc_out.html
,NBC,1,TV writer Graham Linehan's arrest over transgender X posts sparks free-speech debate,nbc_out.html
,NBC,1,New York's LGBTQ film festival to provide free virtual screenings to Arizonans,nbc_out.html
,NBC,1,Burkina Faso parliament passes law outlawing 'homosexual practices',nbc_out.html
,NBC,1,Chloë Grace Moretz and Kate Harrison are married! All the details from their big day.,nbc_out.html
,NBC,1,Pope Leo meets LGBTQ Catholic advocate and vows continuity with Francis' welcoming legacy,nbc_out.html
,NBC,1,Cracker Barrel quietly removes 'out-of-date' DEI and pride references from website,nbc_out.html
,NBC,1,Education Department says Denver school's all-gender bathrooms violate Title IX,nbc_out.html
,NBC,1,Florida cities race to save rainbow crosswalks as state's removal deadlines loom,nbc_out.html
,NBC,1,"States must ax transgender references from sex ed or risk losing funds, HHS says",nbc_out.html
,NBC,1,"States must ax transgender references from sex ed or risk losing funds, Trump admin says",nbc_out.html
,NBC,1,"In an Australian Football League first, former player comes out as bisexual",nbc_out.html
,NBC,1,Men charged with hugging and kissing are among those publicly caned in Indonesia,nbc_out.html
,NBC,1,Florida paints Pulse crosswalk black again after protesters colored it rainbow,nbc_out.html
,NBC,1,U.K. trans woman found guilty of sex assault after not disclosing gender identity to partner,nbc_out.html
,NBC,1,"More than 2.8 million Americans identify as transgender, report finds",nbc_out.html
,NBC,1,Pulse Memorial's rainbow crosswalk removed overnight in Orlando,nbc_out.html
,NBC,1,"Pulse Memorial's rainbow crosswalk removed overnight in Orlando, Florida",nbc_out.html
,NBC,1,CVS holds off adding Gilead's new HIV prevention shot to drug coverage lists,nbc_out.html
,NBC,1,Federal investigators demand details on trans patients from at least one hospital,nbc_out.html
,NBC,1,California schools face federal funding threats over transgender policies,nbc_out.html
,NBC,1,Trump threatens funding for all California schools over transgender policies,nbc_out.html
,NBC,1,World Boxing will require sex testing for fighters before championships,nbc_out.html
,NBC,1,World Boxing will require sex testing for fighters before world championships,nbc_out.html
,NBC,1,U.S. trans woman challenges Dutch asylum rejection,nbc_out.html
,NBC,1,The first openly gay men's tennis player wants to make the sport more welcoming to queer athletes,nbc_out.html
,NBC,1,Minnesota Vikings show support for their male cheerleaders amid backlash,nbc_out.html
,NBC,1,Park ranger fired after helping drape a transgender pride flag on Yosemite's El Capitan,nbc_out.html
,NBC,1,How Orthodox Jewish families are finding ways to support their trans children,nbc_out.html
,NBC,1,Transgender runner sues NCAA and Swarthmore College for track team removal,nbc_out.html
,NBC,1,U.S. appeals court upholds Arkansas law banning youth transgender care,nbc_out.html
,NBC,1,Transgender Marine speaks out against ban on trans servicemembers,nbc_out.html
,NBC,1,Transgender Marine speaks out against Trump's ban on trans servicemembers,nbc_out.html
,NBC,1,NYC opens first publicly funded homeless shelter for transgender people,nbc_out.html
,NBC,1,Minnesota teen says server forced her to prove her gender in restaurant bathroom,nbc_out.html
,NBC,1,Islamic court in Indonesia sentences 2 men to public caning after they were caught hugging and kissing,nbc_out.html
,NBC,1,"Model's husband was isolated for years before he was found dead in NYC apartment, friends say",nbc_out.html
,NBC,1,'Honey Don't!' is the steamy lesbian noir you didn't know you needed,nbc_out.html
,NBC,1,Trans service member feels 'betrayal' after her early retirement was revoked,nbc_out.html
,NBC,1,Air Force revokes approved retirement for trans service members: 'Complete and utter betrayal',nbc_out.html
,NBC,1,Air Force denies early retirement for group of transgender service members,nbc_out.html
,NBC,1,Brittany Snow says her mom still had a 'Hunting Wives' watch party despite racy scenes,nbc_out.html
,NBC,1,Chris Appleton reflects on coming out to his kids: 'I was feeling shame for them',nbc_out.html
,NBC,1,Italy moves to tighten controls on gender-affirming medical care for minors,nbc_out.html
,NBC,1,DHS bars trans women athletes from 'extraordinary ability' visas,nbc_out.html
,NBC,1,Trump administration bars trans women athletes from 'extraordinary ability’ visas,nbc_out.html
,NBC,1,Culture wars come to Netflix in sapphic drama 'The Hunting Wives',nbc_out.html
,NBC,1,Going Dutch: LGBTQ Americans find Trump-free life in Netherlands,nbc_out.html
,NBC,1,More than a dozen states sue Trump administration to block trans care investigations,nbc_out.html
,NBC,1,Trans darts star speaks out after World Darts Federation changes gender policy,nbc_out.html
,NBC,1,Budapest mayor questioned by police for organizing banned LGBTQ Pride event,nbc_out.html
,NBC,1,Cherry Vann becomes first woman and LGBTQ cleric named archbishop in Britain,nbc_out.html
,NBC,1,How an LGBTQ cafe's neon sign became a beacon for hate in Berlin,nbc_out.html
,NBC,1,Trump memo asks recipients of federal funds to ban DEI programs,nbc_out.html
,NBC,1,Track and field sets Sept. 1 deadline for female eligibility gene tests ahead of worlds in Tokyo,nbc_out.html
,NBC,1,"Saint Lucia court strikes down laws punishing gay sex, rights groups say",nbc_out.html
,NBC,1,Civil rights agency sued over handling of trans worker discrimination complaints,nbc_out.html
,NBC,1,Trump gave Olympic committee cover on its trans athlete policy change. It could end up in court anyway.,nbc_out.html
,NBC,1,LGBTQ rights group Human Rights Campaign launches tour through mostly red states,nbc_out.html
,NBC,1,More than 1 in 4 trans people live in states with 'bathroom bans',nbc_out.html
,NBC,1,Artist Amy Sherald cancels her Smithsonian show over censorship concerns,nbc_out.html
,NBC,1,Budapest mayor says probe of banned Pride march sees him as a 'suspect',nbc_out.html
,NBC,1,"LGBTQ festival canceled after 16 years due to Trump DEI order, organizers say",nbc_out.html
,NBC,1,"Politics News: Latest on Trump Administration, Congress, Elections and More",nbc_politics.html
,NBC,1,"Trump says he doesn't need congressional authorization for Iran war, citing ceasefire",nbc_politics.html
,NBC,1,"Trump says he doesn't need congressional authorization for Iran operations, citing ceasefire",nbc_politics.html
,NBC,1,Trump Says He Doesn't Need Congressional Approval for Iran War,nbc_politics.html
,NBC,1,'86 it': Restaurant workers say the term at center of Comey's indictment is 'everyday lingo',nbc_politics.html
,NBC,1,How the White House Correspondents’ Association dinner chaos unfolded,nbc_politics.html
,NBC,1,U.S. asks for help with opening Strait of Hormuz while Trump attacks allies,nbc_politics.html
,NBC,1,"Pentagon is pulling 5,000 troops from Germany after chancellor's Iran war criticism",nbc_politics.html
,NBC,1,"Trump administration is pulling 5,000 troops from Germany",nbc_politics.html
,NBC,1,Depends on who’s counting,nbc_politics.html
,NBC,1,Billionaire Gov. JB Pritzker explores something new in 2028: Raising money,nbc_politics.html
,NBC,1,Billionaire Illinois Gov. JB Pritzker explores something new in a 2028 run: Raising money,nbc_politics.html
,NBC,1,Ex-GOP Rep. David Rivera convicted of secretly lobbying U.S. officials on behalf of Venezuela,nbc_politics.html
,NBC,1,Iran war hits 60-day authorization threshold; Trump signs bill ending DHS shutdown,nbc_politics.html
,NBC,1,Trump says he doesn't need congressional authorization for Iran conflict,nbc_politics.html
,NBC,1,Biden backs Keisha Lance Bottoms for Georgia governor,nbc_politics.html
,NBC,1,Biden backs Keisha Lance Bottoms for Georgia governor in his first endorsement since leaving office,nbc_politics.html
,NBC,1,Mike Johnson says U.S. 'not at war' with Iran as key deadline nears,nbc_politics.html
,NBC,1,House Speaker Mike Johnson says the U.S. is 'not at war' with Iran as White House approaches 60-day deadline,nbc_politics.html
,NBC,1,Elizabeth Warren to campaign in Iowa for progressive Senate candidate,nbc_politics.html
,NBC,1,"New video shows correspondents' dinner suspect shooting officer, top prosecutor says",nbc_politics.html
,NBC,1,Alaska governor vetoes bipartisan election bill over 'significant operational burdens',nbc_politics.html
,NBC,1,Record-long DHS shutdown ends but doesn't include funding for ICE,nbc_politics.html
,NBC,1,Record-long Department of Homeland Security shutdown ends,nbc_politics.html
,NBC,1,"Hezbollah adopts a new weapon: Fiber-optic drones, used widely in the war in Ukraine",nbc_politics.html
,NBC,1,Iran is accelerating efforts to dig out missiles and munitions,nbc_politics.html
,NBC,1,How Janet Mills' Maine Senate bid fell apart,nbc_politics.html
,NBC,1,What Janet Mills' fall signals for the Democratic Party's future: From the Politics Desk,nbc_politics.html
,NBC,1,Trump gives his blessing to Iraq's new pick for prime minister and invites him to Washington,nbc_politics.html
,NBC,1,Senate bans members and staff from trading on prediction markets,nbc_politics.html
,NBC,1,Louisiana will delay House primaries after Supreme Court redistricting ruling,nbc_politics.html
,NBC,1,FEMA is welcoming back 15 whistleblowers placed on leave during Kristi Noem's tenure,nbc_politics.html
,NBC,1,Momentum builds in Congress to ban AI chatbots for kids,nbc_politics.html
,NBC,1,Lawmakers say correspondents' dinner shooting was a chilling reminder of security gaps,nbc_politics.html
,NBC,1,Members of Congress say correspondents' dinner shooting was a chilling reminder of security gaps,nbc_politics.html
,NBC,1,"Maine Gov. Janet Mills suspends Senate campaign, clearing primary path for Graham Platner",nbc_politics.html
,NBC,1,"Maine Gov. Janet Mills suspends Senate campaign, clearing Democratic path for Graham Platner",nbc_politics.html
,NBC,1,Suspect in White House Correspondents' Association dinner shooting to remain in custody,nbc_politics.html
,NBC,1,Suspect in D.C. gala shooting made 'jarring' transformation after leading Christian student group,nbc_politics.html
,NBC,1,Justice Department moves to roll back gun regulations as Senate confirms new ATF chief,nbc_politics.html
,NBC,1,"House votes to renew spy program, but GOP chaos stalls push to end DHS shutdown",nbc_politics.html
,NBC,1,House votes to renew foreign spy program and creates pathway to end DHS shutdown,nbc_politics.html
,NBC,1,Federal court won't rehear Trump's appeal of $83 million defamation verdict against him,nbc_politics.html
,NBC,1,Federal court won't rehear Trump's appeal of E. Jean Carroll's $83 million defamation verdict against him,nbc_politics.html
,NBC,1,Supreme Court limits use of race in redistricting in a win for GOP,nbc_politics.html
,NBC,1,Supreme Court sharply limits use of race in redistricting in a win for Republicans,nbc_politics.html
,NBC,1,Supreme Court sharply limits use of race in redistricting; House votes to renew foreign spy program,nbc_politics.html
,NBC,1,The $25 billion (and counting) Iran war,nbc_politics.html
,NBC,1,Republicans score twin redistricting victories: From the Politics Desk,nbc_politics.html
,NBC,1,"As Comey is indicted, Trump is said to be happy with acting Attorney General Blanche",nbc_politics.html
,NBC,1,"Secret Service officer was hit by gunfire from correspondents' dinner shooting suspect, sources say",nbc_politics.html
,NBC,1,"Secret Service officer was hit by gunfire from suspect at W.H. correspondents’ dinner, sources say",nbc_politics.html
,NBC,1,"Iran war has cost the U.S. $25 billion so far, Pentagon official says",nbc_politics.html
,NBC,1,Here's how much the Pentagon says the Iran war has cost U.S. taxpayers so far,nbc_politics.html
,NBC,1,Florida Legislature passes redistricting plan creating four more GOP-leaning House seats,nbc_politics.html
,NBC,1,Florida Legislature passes redistricting plan creating four additional GOP-leaning House seats,nbc_politics.html
,NBC,1,Supreme Court weighs Trump attempt to remove protections from thousands of Haitians and Syrians,nbc_politics.html
,NBC,1,Supreme Court weighs Trump attempt to remove protections from thousands of Haitian and Syrian immigrants,nbc_politics.html
,NBC,1,New pictures of suspect in correspondents' dinner shooting emerge,nbc_politics.html
,NBC,1,What's on the chopping block at NASA under the White House's drastic proposed cuts,nbc_politics.html
,NBC,1,Failure to launch,nbc_politics.html
,NBC,1,Pam Bondi to testify in House Oversight Committee's Epstein investigation May 29,nbc_politics.html
,NBC,1,"Tax me, wealthy Democrats say, as they try to prove they're 'class traitors'",nbc_politics.html
,NBC,1,Trump aims to defeat dissident Republicans in key May primaries,nbc_politics.html
,NBC,1,Legal experts shellshocked over new James Comey indictment,nbc_politics.html
